cap_1784792081923324:0 rc=0 host_n=5088 phone_n=5094 match_p2h=1.0000 match_h2p=0.9998 host_smed=3.80 host_flt3=0.330 phone_smed=1.00 phone_flt3=1.000
cap_1787810537127968:1 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9972 match_h2p=0.9973 host_smed=6.54 host_flt3=0.000 phone_smed=6.54 phone_flt3=0.000
cap_1787810537127968:2 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9723 match_h2p=0.9717 host_smed=6.40 host_flt3=0.000 phone_smed=6.40 phone_flt3=0.000
cap_1787810537127968:3 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9961 match_h2p=0.9968 host_smed=6.40 host_flt3=0.000 phone_smed=6.40 phone_flt3=0.000
cap_1787810537127968:4 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9976 match_h2p=0.9980 host_smed=6.48 host_flt3=0.027 phone_smed=6.49 phone_flt3=0.026
cap_1787810537127968:5 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9934 match_h2p=0.9923 host_smed=6.03 host_flt3=0.042 phone_smed=6.05 phone_flt3=0.042
cap_1787810537127968:6 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9984 match_h2p=0.9989 host_smed=5.85 host_flt3=0.112 phone_smed=5.85 phone_flt3=0.112
cap_1787810537127968:7 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9950 match_h2p=0.9952 host_smed=5.95 host_flt3=0.075 phone_smed=5.96 phone_flt3=0.074
cap_1787810537127968:8 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9977 match_h2p=0.9966 host_smed=5.73 host_flt3=0.070 phone_smed=5.73 phone_flt3=0.069
cap_1787810537127968:9 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9987 match_h2p=0.9983 host_smed=5.62 host_flt3=0.063 phone_smed=5.63 phone_flt3=0.063
cap_1787810537127968:10 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9960 match_h2p=0.9961 host_smed=5.79 host_flt3=0.020 phone_smed=5.79 phone_flt3=0.020
cap_1787810537127968:11 rc=0 host_n=8178 phone_n=8177 match_p2h=1.0000 match_h2p=1.0000 host_smed=4.76 host_flt3=0.209 phone_smed=4.76 phone_flt3=0.209
cap_1787810537127968:12 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9956 match_h2p=0.9958 host_smed=5.13 host_flt3=0.176 phone_smed=5.12 phone_flt3=0.177
cap_1787810537127968:13 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9967 match_h2p=0.9963 host_smed=6.55 host_flt3=0.009 phone_smed=6.55 phone_flt3=0.008
cap_1787810537127968:14 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9731 match_h2p=0.9719 host_smed=5.66 host_flt3=0.119 phone_smed=5.68 phone_flt3=0.115
cap_1787810537127968:15 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9813 match_h2p=0.9800 host_smed=5.77 host_flt3=0.067 phone_smed=5.77 phone_flt3=0.065
cap_1787810537127968:16 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9949 match_h2p=0.9951 host_smed=5.55 host_flt3=0.036 phone_smed=5.56 phone_flt3=0.036
cap_1787810537127968:17 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9973 match_h2p=0.9977 host_smed=6.40 host_flt3=0.000 phone_smed=6.40 phone_flt3=0.000
cap_1787810537127968:18 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9946 match_h2p=0.9946 host_smed=6.40 host_flt3=0.000 phone_smed=6.40 phone_flt3=0.000
cap_1787810537127968:19 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9972 match_h2p=0.9960 host_smed=6.68 host_flt3=0.000 phone_smed=6.69 phone_flt3=0.000
cap_1787813350268510:0 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9956 match_h2p=0.9948 host_smed=6.10 host_flt3=0.019 phone_smed=6.12 phone_flt3=0.018
cap_1787813350268510:1 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9977 match_h2p=0.9985 host_smed=6.63 host_flt3=0.000 phone_smed=6.63 phone_flt3=0.000
cap_1787813350268510:2 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9973 match_h2p=0.9973 host_smed=6.65 host_flt3=0.006 phone_smed=6.64 phone_flt3=0.005
cap_1787813350268510:3 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9658 match_h2p=0.9653 host_smed=6.17 host_flt3=0.029 phone_smed=6.16 phone_flt3=0.033
cap_1787813350268510:4 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9187 match_h2p=0.9188 host_smed=5.86 host_flt3=0.082 phone_smed=5.86 phone_flt3=0.059
cap_1787813350268510:5 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9597 match_h2p=0.9597 host_smed=4.97 host_flt3=0.130 phone_smed=4.90 phone_flt3=0.134
cap_1787813350268510:6 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9978 match_h2p=0.9973 host_smed=5.69 host_flt3=0.079 phone_smed=5.69 phone_flt3=0.078
cap_1787813350268510:7 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9431 match_h2p=0.9436 host_smed=6.24 host_flt3=0.028 phone_smed=6.23 phone_flt3=0.036
cap_1787813350268510:8 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9980 match_h2p=0.9977 host_smed=6.90 host_flt3=0.003 phone_smed=6.90 phone_flt3=0.002
cap_1787813350268510:9 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9458 match_h2p=0.9468 host_smed=6.84 host_flt3=0.029 phone_smed=6.84 phone_flt3=0.026
cap_1787813350268510:10 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9965 match_h2p=0.9954 host_smed=6.44 host_flt3=0.097 phone_smed=6.44 phone_flt3=0.096
cap_1787813350268510:11 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9966 match_h2p=0.9963 host_smed=6.40 host_flt3=0.032 phone_smed=6.40 phone_flt3=0.031
cap_1787813350268510:12 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9973 match_h2p=0.9974 host_smed=6.35 host_flt3=0.023 phone_smed=6.34 phone_flt3=0.024
cap_1787813350268510:13 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9446 match_h2p=0.9443 host_smed=7.03 host_flt3=0.000 phone_smed=7.00 phone_flt3=0.000
cap_1787813350268510:14 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9606 match_h2p=0.9614 host_smed=7.34 host_flt3=0.000 phone_smed=7.38 phone_flt3=0.000
cap_1787813350268510:15 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9976 match_h2p=0.9978 host_smed=6.67 host_flt3=0.000 phone_smed=6.66 phone_flt3=0.000
cap_1787813350268510:16 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9965 match_h2p=0.9966 host_smed=6.00 host_flt3=0.031 phone_smed=6.00 phone_flt3=0.031
cap_1787813350268510:17 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9978 match_h2p=0.9987 host_smed=5.52 host_flt3=0.083 phone_smed=5.52 phone_flt3=0.083
cap_1787813350268510:18 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9918 match_h2p=0.9915 host_smed=6.80 host_flt3=0.040 phone_smed=6.79 phone_flt3=0.040
cap_1787813350268510:19 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9960 match_h2p=0.9951 host_smed=6.47 host_flt3=0.063 phone_smed=6.47 phone_flt3=0.062
cap_1787813350268510:20 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9990 match_h2p=0.9983 host_smed=6.24 host_flt3=0.026 phone_smed=6.25 phone_flt3=0.025
cap_1787813350268510:21 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9973 match_h2p=0.9969 host_smed=5.92 host_flt3=0.021 phone_smed=5.94 phone_flt3=0.021
cap_1787813350268510:22 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9979 match_h2p=0.9974 host_smed=5.80 host_flt3=0.051 phone_smed=5.79 phone_flt3=0.051
cap_1788233551290912:0 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9961 match_h2p=0.9967 host_smed=6.40 host_flt3=0.008 phone_smed=6.40 phone_flt3=0.009
cap_1788233551290912:1 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9949 match_h2p=0.9951 host_smed=5.82 host_flt3=0.092 phone_smed=5.82 phone_flt3=0.090
cap_1788233551290912:2 rc=0 host_n=5804 phone_n=5798 match_p2h=1.0000 match_h2p=1.0000 host_smed=5.10 host_flt3=0.174 phone_smed=5.09 phone_flt3=0.174
cap_1788233551290912:3 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9928 match_h2p=0.9923 host_smed=5.21 host_flt3=0.210 phone_smed=5.22 phone_flt3=0.209
cap_1788233551290912:4 rc=0 host_n=8070 phone_n=8068 match_p2h=1.0000 match_h2p=1.0000 host_smed=5.48 host_flt3=0.154 phone_smed=5.49 phone_flt3=0.154
cap_1788233551290912:5 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9912 match_h2p=0.9921 host_smed=5.51 host_flt3=0.099 phone_smed=5.50 phone_flt3=0.098
cap_1788233551290912:6 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9996 match_h2p=0.9985 host_smed=5.87 host_flt3=0.039 phone_smed=5.86 phone_flt3=0.039
cap_1788233551290912:7 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9935 match_h2p=0.9939 host_smed=6.40 host_flt3=0.000 phone_smed=6.40 phone_flt3=0.000
cap_1788233551290912:8 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9979 match_h2p=0.9982 host_smed=5.44 host_flt3=0.069 phone_smed=5.44 phone_flt3=0.070
cap_1788233551290912:9 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9703 match_h2p=0.9713 host_smed=6.66 host_flt3=0.000 phone_smed=6.66 phone_flt3=0.000
cap_1788233551290912:10 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9967 match_h2p=0.9961 host_smed=6.58 host_flt3=0.003 phone_smed=6.61 phone_flt3=0.002
cap_1788233551290912:11 rc=0 host_n=5177 phone_n=5180 match_p2h=1.0000 match_h2p=1.0000 host_smed=6.19 host_flt3=0.154 phone_smed=6.19 phone_flt3=0.154
cap_1788233551290912:12 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9989 match_h2p=0.9989 host_smed=5.80 host_flt3=0.188 phone_smed=5.81 phone_flt3=0.188
cap_1788233551290912:13 rc=0 host_n=7639 phone_n=7642 match_p2h=1.0000 match_h2p=1.0000 host_smed=5.20 host_flt3=0.148 phone_smed=5.18 phone_flt3=0.148
cap_1788233551290912:14 rc=0 host_n=7757 phone_n=7749 match_p2h=1.0000 match_h2p=1.0000 host_smed=4.73 host_flt3=0.228 phone_smed=4.73 phone_flt3=0.229
cap_1788233551290912:15 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9446 match_h2p=0.9442 host_smed=7.20 host_flt3=0.000 phone_smed=7.20 phone_flt3=0.000
cap_1788233551290912:16 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9977 match_h2p=0.9989 host_smed=5.12 host_flt3=0.099 phone_smed=5.14 phone_flt3=0.101
cap_1788233551290912:17 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9379 match_h2p=0.9386 host_smed=5.90 host_flt3=0.080 phone_smed=5.92 phone_flt3=0.080
cap_1788233551290912:18 rc=0 host_n=5010 phone_n=5010 match_p2h=1.0000 match_h2p=1.0000 host_smed=5.71 host_flt3=0.216 phone_smed=5.71 phone_flt3=0.216
cap_1788233551290912:19 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9939 match_h2p=0.9952 host_smed=5.08 host_flt3=0.151 phone_smed=5.08 phone_flt3=0.151
cap_1788234800013456:0 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9877 match_h2p=0.9888 host_smed=6.31 host_flt3=0.009 phone_smed=6.28 phone_flt3=0.012
cap_1788234800013456:1 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9940 match_h2p=0.9940 host_smed=5.89 host_flt3=0.142 phone_smed=5.89 phone_flt3=0.141
cap_1788234800013456:2 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9977 match_h2p=0.9973 host_smed=5.48 host_flt3=0.070 phone_smed=5.50 phone_flt3=0.068
cap_1788234800013456:3 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9963 match_h2p=0.9966 host_smed=6.00 host_flt3=0.035 phone_smed=6.00 phone_flt3=0.035
cap_1788234800013456:4 rc=0 host_n=4362 phone_n=4363 match_p2h=1.0000 match_h2p=1.0000 host_smed=5.71 host_flt3=0.181 phone_smed=5.70 phone_flt3=0.181
cap_1788234800013456:5 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9789 match_h2p=0.9784 host_smed=6.10 host_flt3=0.019 phone_smed=6.12 phone_flt3=0.014
cap_1788234800013456:6 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9832 match_h2p=0.9844 host_smed=5.91 host_flt3=0.013 phone_smed=5.88 phone_flt3=0.016
cap_1788234800013456:7 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9370 match_h2p=0.9385 host_smed=5.21 host_flt3=0.131 phone_smed=5.19 phone_flt3=0.137
cap_1788234800013456:8 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9714 match_h2p=0.9711 host_smed=5.67 host_flt3=0.111 phone_smed=5.64 phone_flt3=0.119
cap_1788234800013456:9 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9965 match_h2p=0.9960 host_smed=5.08 host_flt3=0.167 phone_smed=5.08 phone_flt3=0.167
cap_1788234800013456:10 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9984 match_h2p=0.9978 host_smed=5.00 host_flt3=0.169 phone_smed=5.00 phone_flt3=0.168
cap_1788234800013456:11 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9539 match_h2p=0.9546 host_smed=5.64 host_flt3=0.080 phone_smed=5.76 phone_flt3=0.061
cap_1788234800013456:12 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9362 match_h2p=0.9359 host_smed=6.29 host_flt3=0.000 phone_smed=6.28 phone_flt3=0.000
cap_1788234800013456:13 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9979 match_h2p=0.9974 host_smed=4.84 host_flt3=0.266 phone_smed=4.85 phone_flt3=0.266
cap_1788234800013456:14 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9713 match_h2p=0.9702 host_smed=5.58 host_flt3=0.106 phone_smed=5.60 phone_flt3=0.091
cap_1788234800013456:15 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9944 match_h2p=0.9951 host_smed=5.45 host_flt3=0.075 phone_smed=5.44 phone_flt3=0.076
cap_1788234800013456:16 rc=0 host_n=7953 phone_n=7945 match_p2h=1.0000 match_h2p=1.0000 host_smed=4.68 host_flt3=0.239 phone_smed=4.68 phone_flt3=0.239
cap_1788234800013456:17 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9979 match_h2p=0.9974 host_smed=5.98 host_flt3=0.062 phone_smed=5.98 phone_flt3=0.061
cap_1788234800013456:18 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9952 match_h2p=0.9950 host_smed=5.60 host_flt3=0.068 phone_smed=5.60 phone_flt3=0.068
cap_1788234800013456:19 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9062 match_h2p=0.9054 host_smed=5.36 host_flt3=0.085 phone_smed=5.43 phone_flt3=0.074
cap_1788242041497585:0 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9456 match_h2p=0.9471 host_smed=5.50 host_flt3=0.094 phone_smed=5.52 phone_flt3=0.094
cap_1788242041497585:1 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9912 match_h2p=0.9928 host_smed=5.32 host_flt3=0.068 phone_smed=5.30 phone_flt3=0.071
cap_1788242041497585:2 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9968 match_h2p=0.9968 host_smed=5.50 host_flt3=0.124 phone_smed=5.49 phone_flt3=0.124
cap_1788242041497585:3 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9999 match_h2p=0.9988 host_smed=5.01 host_flt3=0.242 phone_smed=5.03 phone_flt3=0.241
cap_1788242041497585:4 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9519 match_h2p=0.9510 host_smed=5.12 host_flt3=0.106 phone_smed=5.12 phone_flt3=0.099
cap_1788242041497585:5 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9972 match_h2p=0.9976 host_smed=6.04 host_flt3=0.030 phone_smed=6.03 phone_flt3=0.030
cap_1788242041497585:6 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9803 match_h2p=0.9811 host_smed=5.44 host_flt3=0.099 phone_smed=5.42 phone_flt3=0.103
cap_1788242041497585:7 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9976 match_h2p=0.9978 host_smed=6.10 host_flt3=0.045 phone_smed=6.10 phone_flt3=0.045
cap_1788242041497585:8 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9908 match_h2p=0.9921 host_smed=5.61 host_flt3=0.058 phone_smed=5.59 phone_flt3=0.059
cap_1788242041497585:9 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9977 match_h2p=0.9977 host_smed=5.61 host_flt3=0.117 phone_smed=5.60 phone_flt3=0.117
cap_1788242041497585:10 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9967 match_h2p=0.9968 host_smed=5.46 host_flt3=0.114 phone_smed=5.46 phone_flt3=0.114
cap_1788242041497585:11 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9933 match_h2p=0.9934 host_smed=5.19 host_flt3=0.185 phone_smed=5.20 phone_flt3=0.186
cap_1788242041497585:12 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9929 match_h2p=0.9924 host_smed=5.08 host_flt3=0.161 phone_smed=5.08 phone_flt3=0.160
cap_1788242041497585:13 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9923 match_h2p=0.9916 host_smed=5.05 host_flt3=0.182 phone_smed=5.05 phone_flt3=0.183
cap_1788242041497585:14 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9893 match_h2p=0.9899 host_smed=5.40 host_flt3=0.163 phone_smed=5.40 phone_flt3=0.164
cap_1788242041497585:15 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9955 match_h2p=0.9958 host_smed=5.47 host_flt3=0.154 phone_smed=5.50 phone_flt3=0.154
cap_1788242041497585:16 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9760 match_h2p=0.9758 host_smed=5.48 host_flt3=0.173 phone_smed=5.47 phone_flt3=0.174
cap_1788242041497585:17 rc=0 host_n=7253 phone_n=7251 match_p2h=1.0000 match_h2p=1.0000 host_smed=5.09 host_flt3=0.233 phone_smed=5.10 phone_flt3=0.233
cap_1788242041497585:18 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9984 match_h2p=0.9972 host_smed=5.42 host_flt3=0.173 phone_smed=5.43 phone_flt3=0.173
cap_1788242041497585:19 rc=0 host_n=7510 phone_n=7508 match_p2h=1.0000 match_h2p=1.0000 host_smed=5.21 host_flt3=0.229 phone_smed=5.21 phone_flt3=0.229
cap_1788242041497585:20 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9972 match_h2p=0.9963 host_smed=5.03 host_flt3=0.259 phone_smed=5.03 phone_flt3=0.258
cap_1788242041497585:21 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9923 match_h2p=0.9921 host_smed=4.85 host_flt3=0.222 phone_smed=4.85 phone_flt3=0.221
cap_1788250111167292:0 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9581 match_h2p=0.9579 host_smed=7.74 host_flt3=0.000 phone_smed=7.87 phone_flt3=0.000
cap_1788250111167292:1 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9257 match_h2p=0.9268 host_smed=7.22 host_flt3=0.000 phone_smed=7.39 phone_flt3=0.000
cap_1788250111167292:2 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9409 match_h2p=0.9404 host_smed=7.35 host_flt3=0.000 phone_smed=7.49 phone_flt3=0.000
cap_1788250111167292:3 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9414 match_h2p=0.9408 host_smed=7.41 host_flt3=0.000 phone_smed=7.59 phone_flt3=0.000
cap_1788250111167292:4 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9514 match_h2p=0.9514 host_smed=7.86 host_flt3=0.000 phone_smed=8.01 phone_flt3=0.000
cap_1788250111167292:5 rc=0 host_n=8192 phone_n=8192 match_p2h=0.8955 match_h2p=0.8955 host_smed=7.40 host_flt3=0.000 phone_smed=7.52 phone_flt3=0.000
cap_1788250111167292:6 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9465 match_h2p=0.9460 host_smed=8.14 host_flt3=0.000 phone_smed=8.26 phone_flt3=0.000
cap_1788250111167292:7 rc=0 host_n=8192 phone_n=8192 match_p2h=0.7781 match_h2p=0.7773 host_smed=7.79 host_flt3=0.000 phone_smed=8.06 phone_flt3=0.000
cap_1788250111167292:8 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9111 match_h2p=0.9105 host_smed=7.26 host_flt3=0.000 phone_smed=7.46 phone_flt3=0.000
cap_1788250111167292:9 rc=0 host_n=8192 phone_n=8192 match_p2h=0.8512 match_h2p=0.8512 host_smed=7.18 host_flt3=0.000 phone_smed=7.21 phone_flt3=0.000
cap_1788250111167292:10 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9528 match_h2p=0.9530 host_smed=6.91 host_flt3=0.000 phone_smed=7.01 phone_flt3=0.000
cap_1788250111167292:11 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9985 match_h2p=0.9990 host_smed=5.81 host_flt3=0.011 phone_smed=5.82 phone_flt3=0.010
cap_1788250111167292:12 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9952 match_h2p=0.9944 host_smed=4.55 host_flt3=0.177 phone_smed=4.57 phone_flt3=0.174
cap_1788250111167292:13 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9204 match_h2p=0.9211 host_smed=4.96 host_flt3=0.148 phone_smed=4.97 phone_flt3=0.147
cap_1788250111167292:14 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9949 match_h2p=0.9956 host_smed=4.69 host_flt3=0.188 phone_smed=4.71 phone_flt3=0.185
cap_1788250111167292:15 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9971 match_h2p=0.9968 host_smed=6.30 host_flt3=0.000 phone_smed=6.31 phone_flt3=0.000
cap_1788250111167292:16 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9504 match_h2p=0.9500 host_smed=7.81 host_flt3=0.000 phone_smed=7.88 phone_flt3=0.000
cap_1788250111167292:17 rc=0 host_n=8192 phone_n=8192 match_p2h=0.8577 match_h2p=0.8573 host_smed=7.63 host_flt3=0.000 phone_smed=7.98 phone_flt3=0.000
cap_1788250111167292:18 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9943 match_h2p=0.9946 host_smed=6.73 host_flt3=0.000 phone_smed=6.73 phone_flt3=0.000
cap_1788250111167292:19 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9978 match_h2p=0.9974 host_smed=7.75 host_flt3=0.000 phone_smed=7.75 phone_flt3=0.000
cap_1788250111167292:20 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9957 match_h2p=0.9958 host_smed=6.43 host_flt3=0.000 phone_smed=6.43 phone_flt3=0.000
cap_1788250111167292:21 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9965 match_h2p=0.9967 host_smed=4.94 host_flt3=0.163 phone_smed=4.94 phone_flt3=0.162
cap_1788259243789555:0 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9924 match_h2p=0.9928 host_smed=8.29 host_flt3=0.000 phone_smed=8.35 phone_flt3=0.000
cap_1788259243789555:1 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9974 match_h2p=0.9979 host_smed=8.42 host_flt3=0.000 phone_smed=8.41 phone_flt3=0.000
cap_1788259243789555:2 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9934 match_h2p=0.9946 host_smed=8.06 host_flt3=0.000 phone_smed=8.05 phone_flt3=0.000
cap_1788259243789555:3 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9594 match_h2p=0.9594 host_smed=8.06 host_flt3=0.000 phone_smed=8.06 phone_flt3=0.000
cap_1788259243789555:4 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9838 match_h2p=0.9850 host_smed=7.90 host_flt3=0.000 phone_smed=8.02 phone_flt3=0.000
cap_1788259243789555:5 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9935 match_h2p=0.9938 host_smed=8.47 host_flt3=0.000 phone_smed=8.47 phone_flt3=0.000
cap_1788259243789555:6 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9973 match_h2p=0.9977 host_smed=8.06 host_flt3=0.000 phone_smed=8.06 phone_flt3=0.000
cap_1788259243789555:7 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9197 match_h2p=0.9202 host_smed=8.46 host_flt3=0.000 phone_smed=8.61 phone_flt3=0.000
cap_1788259243789555:8 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9958 match_h2p=0.9956 host_smed=8.44 host_flt3=0.000 phone_smed=8.44 phone_flt3=0.000
cap_1788259243789555:9 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9847 match_h2p=0.9836 host_smed=8.13 host_flt3=0.000 phone_smed=8.21 phone_flt3=0.000
cap_1788259243789555:10 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9381 match_h2p=0.9380 host_smed=7.73 host_flt3=0.000 phone_smed=7.68 phone_flt3=0.000
cap_1788259243789555:11 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9304 match_h2p=0.9316 host_smed=7.89 host_flt3=0.000 phone_smed=7.84 phone_flt3=0.000
cap_1788259243789555:12 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9982 match_h2p=0.9965 host_smed=7.75 host_flt3=0.000 phone_smed=7.77 phone_flt3=0.000
cap_1788259243789555:13 rc=0 host_n=8192 phone_n=8192 match_p2h=0.8031 match_h2p=0.8029 host_smed=7.39 host_flt3=0.000 phone_smed=7.60 phone_flt3=0.000
cap_1788259243789555:14 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9973 match_h2p=0.9969 host_smed=8.32 host_flt3=0.000 phone_smed=8.31 phone_flt3=0.000
cap_1788259243789555:15 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9963 match_h2p=0.9961 host_smed=8.10 host_flt3=0.000 phone_smed=8.11 phone_flt3=0.000
cap_1788259243789555:16 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9968 match_h2p=0.9974 host_smed=7.97 host_flt3=0.000 phone_smed=7.97 phone_flt3=0.000
cap_1788259243789555:17 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9966 match_h2p=0.9954 host_smed=8.06 host_flt3=0.000 phone_smed=8.06 phone_flt3=0.000
cap_1788259243789555:18 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9574 match_h2p=0.9565 host_smed=8.19 host_flt3=0.000 phone_smed=8.37 phone_flt3=0.000
cap_1788259243789555:19 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9808 match_h2p=0.9811 host_smed=8.68 host_flt3=0.000 phone_smed=8.69 phone_flt3=0.000
cap_1788259243789555:20 rc=0 host_n=8192 phone_n=8192 match_p2h=0.9987 match_h2p=0.9989 host_smed=8.44 host_flt3=0.000 phone_smed=8.44 phone_flt3=0.000
