#t_ns(== cam0/data.csv),fx,fy,cx,cy
5081561705750,451.6301676432292,451.6301676432292,321.23427327473956,240.12396240234375
5081578373916,451.6956787109375,451.6956787109375,321.2471923828125,240.09944661458334
5081595042041,451.6748046875,451.6748046875,321.2383626302083,240.079833984375
5081611710250,451.627197265625,451.627197265625,321.24713134765625,240.04899088541666
5081628378291,451.5756022135417,451.5756022135417,321.27634684244794,240.01761881510416
5081645046416,451.5884602864583,451.5884602864583,321.27203369140625,240.00537109375
5081661714583,451.6321614583333,451.6321614583333,321.26731363932294,239.9933064778646
5081678382666,451.6956787109375,451.6956787109375,321.26210530598956,239.9901326497396
5081695050916,451.717529296875,451.717529296875,321.25726318359375,239.9736531575521
5081711719083,451.6589762369792,451.6589762369792,321.27089436848956,239.94488525390625
5081728387041,451.6599527994792,451.6599527994792,321.29604085286456,239.9130859375
5081745055250,451.7582600911458,451.7582600911458,321.2831624348958,239.91227213541666
5081761723416,451.8297119140625,451.8297119140625,321.2869059244792,239.8976847330729
5081778391583,451.8793131510417,451.8793131510417,321.25775146484375,239.9080607096354
5081795059666,452.0480550130208,452.0480550130208,321.2539469401042,239.89668782552084
5081811727833,452.0430908203125,452.0430908203125,321.2594807942708,239.88431803385416
5081828395916,452.1274820963542,452.1274820963542,321.25718180338544,239.85799153645834
5081845064000,452.1314697265625,452.1314697265625,321.2655436197917,239.85563151041666
5081861732166,452.2743733723958,452.2743733723958,321.2670084635417,239.851318359375
5081878400375,452.3637288411458,452.3637288411458,321.24753824869794,239.8509318033854
5081895068541,452.4232584635417,452.4232584635417,321.2693277994792,239.8598836263021
5081911736541,452.42626953125,452.42626953125,321.25433349609375,239.8333536783854
5081928404708,452.4073893229167,452.4073893229167,321.26426188151044,239.83406575520834
5081945072875,452.3885498046875,452.3885498046875,321.24778238932294,239.8185831705729
5081961741000,452.3100992838542,452.3100992838542,321.25189208984375,239.8165486653646
5081978409125,452.351806640625,452.351806640625,321.24818929036456,239.82173665364584
5081995077333,452.4034423828125,452.4034423828125,321.2515055338542,239.8307902018229
5082011745333,452.4491373697917,452.4491373697917,321.235107421875,239.83280436197916
5082028413458,452.4630126953125,452.4630126953125,321.247314453125,239.81949869791666
5082045081666,452.4143473307292,452.4143473307292,321.2459309895833,239.818603515625
5082061747166,452.3399251302083,452.3399251302083,321.25229899088544,239.81158447265625
5082078417958,452.3458658854167,452.3458658854167,321.2356770833333,239.8128458658854
5082095086083,452.2465413411458,452.2465413411458,321.23553466796875,239.81844075520834
5082111754166,452.1949869791667,452.1949869791667,321.2434488932292,239.80977376302084
5082128422291,452.2089029947917,452.2089029947917,321.251220703125,239.805419921875
5082145090333,452.2128499348958,452.2128499348958,321.25115966796875,239.8075968424479
5082161758541,452.1553141276042,452.1553141276042,321.2455240885417,239.80887858072916
5082178426750,452.110595703125,452.110595703125,321.2336018880208,239.8125203450521
5082195094708,452.1433512369792,452.1433512369792,321.23716227213544,239.81717936197916
5082211762958,452.1890055338542,452.1890055338542,321.2384847005208,239.8133544921875
5082228431083,452.24560546875,452.24560546875,321.26312255859375,239.80708821614584
5082245099208,452.1870524088542,452.1870524088542,321.2523193359375,239.810791015625
5082261767291,452.1483154296875,452.1483154296875,321.27024332682294,239.8051554361979
5082278435500,452.1374104817708,452.1374104817708,321.2669270833333,239.78924560546875
5082295103541,452.140380859375,452.140380859375,321.2576090494792,239.7990926106771
5082311771666,452.1820882161458,452.1820882161458,321.2534993489583,239.8019002278646
5082328439875,452.2217610677083,452.2217610677083,321.2607014973958,239.80000813802084
5082345108000,452.2485758463542,452.2485758463542,321.25880940755206,239.78118896484375
5082361776083,452.1830647786458,452.1830647786458,321.2637532552083,239.78324381510416
5082378444291,452.1185302734375,452.1185302734375,321.2620849609375,239.7703653971354
5082395112333,451.9636637369792,451.9636637369792,321.26234944661456,239.7789306640625
5082411780416,452.0004069010417,452.0004069010417,321.27626546223956,239.76629638671875
5082428448583,451.9368896484375,451.9368896484375,321.2694498697917,239.7654825846354
5082445116750,451.9140625,451.9140625,321.26588948567706,239.7710978190104
5082461784875,451.6629638671875,451.6629638671875,321.2673746744792,239.7533162434896
5082478452875,451.5795084635417,451.5795084635417,321.2882486979167,239.7361043294271
5082495121041,451.5963948567708,451.5963948567708,321.2772623697917,239.74700927734375
5082511789166,451.6400960286458,451.6400960286458,321.27166748046875,239.743408203125
5082528457333,451.5547281901042,451.5547281901042,321.2608642578125,239.7379150390625
5082545125458,451.4931640625,451.4931640625,321.2816569010417,239.73126220703125
5082561793583,451.46142578125,451.46142578125,321.2962239583333,239.72054036458334
5082578461625,451.4524739583333,451.4524739583333,321.2930908203125,239.7118937174479
5082595129750,451.4485270182292,451.4485270182292,321.2865397135417,239.7166951497396
5082611797958,451.446533203125,451.446533203125,321.2855224609375,239.7080281575521
5082628466041,451.3393147786458,451.3393147786458,321.282958984375,239.697509765625
5082645134208,451.326416015625,451.326416015625,321.2896321614583,239.7025349934896
5082661802416,451.3482259114583,451.3482259114583,321.3048095703125,239.68988037109375
5082678470416,451.2916666666667,451.2916666666667,321.3000081380208,239.6845906575521
5082695138500,451.0891927083333,451.0891927083333,321.31103515625,239.6794637044271
5082711806708,451.0256754557292,451.0256754557292,321.30755615234375,239.67791748046875
5082728474833,451.114990234375,451.114990234375,321.3030192057292,239.6668701171875
5082745142958,451.1110026041667,451.1110026041667,321.29815673828125,239.66961669921875
5082761810958,451.1209716796875,451.1209716796875,321.3055826822917,239.6756591796875
5082778479083,451.0981038411458,451.0981038411458,321.32004801432294,239.6606241861979
5082795147291,451.1030680338542,451.1030680338542,321.32220458984375,239.64851888020834
5082811815458,451.1090087890625,451.1090087890625,321.3033040364583,239.64892578125
5082828483500,451.0713297526042,451.0713297526042,321.2971598307292,239.666259765625
5082845151666,451.0743001302083,451.0743001302083,321.29954020182294,239.65681966145834
5082861819708,451.0772705078125,451.0772705078125,321.31732177734375,239.64937337239584
5082878487875,451.1139729817708,451.1139729817708,321.3129475911458,239.6502482096354
5082895155958,451.1080322265625,451.1080322265625,321.30364990234375,239.6573486328125
5082911824125,451.0901285807292,451.0901285807292,321.29905192057294,239.66349283854166
5082928492291,451.0971272786458,451.0971272786458,321.3044840494792,239.64093017578125
5082945160375,451.1169840494792,451.1169840494792,321.3069254557292,239.63545735677084
5082961828458,451.0950927734375,451.0950927734375,321.29990641276044,239.63956705729166
5082978496583,450.9988606770833,450.9988606770833,321.3046061197917,239.6470743815104
5082995164666,451.0365804036458,451.0365804036458,321.3085123697917,239.64111328125
5083011832916,451.0950927734375,451.0950927734375,321.2991129557292,239.6341552734375
5083028501041,451.1586507161458,451.1586507161458,321.2939046223958,239.6328125
5083045169041,451.1417643229167,451.1417643229167,321.3033447265625,239.63985188802084
5083061837125,451.1040445963542,451.1040445963542,321.2975667317708,239.6251424153646
5083078505291,451.0603841145833,451.0603841145833,321.31752522786456,239.62105305989584
5083095173458,451.2142333984375,451.2142333984375,321.3174641927083,239.6271769205729
5083111841500,451.2986246744792,451.2986246744792,321.3255208333333,239.6181844075521
