frame,recording_frame,t_ns,t_canonical,t_effective,exposure_used_s,exposure_recorded_s,host_reason,host_reason_label,k_source,recorded_fx,recorded_fy,recorded_cx,recorded_cy,attached,attached_fx,attached_fy,attached_cx,attached_cy,engine_report_read,engine_fx,engine_fy,engine_cx,engine_cy,engine_report_differs,pushed_w,pushed_h,channel,stride
270,543,245427263495750,245427.26349575003,245427.26349575003,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1375.4022216796875,1375.4022216796875,962.60223388671875,720.30828857421875,1,458.4674072265625,458.4674072265625,320.53407796223956,239.76942952473959,1,458.4674072265625,458.4674072265625,320.53407796223956,239.76942952473959,0,640,480,1,640
271,545,245427296831958,245427.29683195802,245427.29683195802,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1376.268798828125,1376.268798828125,962.55462646484375,720.28533935546875,1,458.75626627604169,458.75626627604169,320.51820882161456,239.76177978515625,1,458.75626627604169,458.75626627604169,320.51820882161456,239.76177978515625,0,640,480,1,640
272,547,245427330168250,245427.33016825002,245427.33016825002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1378.2135009765625,1378.2135009765625,962.55877685546875,720.205078125,1,459.40450032552081,459.40450032552081,320.51959228515625,239.73502604166666,1,459.40450032552081,459.40450032552081,320.51959228515625,239.73502604166666,0,640,480,1,640
273,549,245427363504291,245427.36350429102,245427.36350429102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1378.841796875,1378.841796875,962.49505615234375,720.1776123046875,1,459.61393229166669,459.61393229166669,320.49835205078125,239.72587076822916,1,459.61393229166669,459.61393229166669,320.49835205078125,239.72587076822916,0,640,480,1,640
274,551,245427396840541,245427.39684054101,245427.39684054101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1381.0306396484375,1381.0306396484375,962.46856689453125,720.19476318359375,1,460.34354654947919,460.34354654947919,320.48952229817706,239.73158772786459,1,460.34354654947919,460.34354654947919,320.48952229817706,239.73158772786459,0,640,480,1,640
275,553,245427430176708,245427.430176708,245427.430176708,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1381.8673095703125,1381.8673095703125,962.45941162109375,720.1322021484375,1,460.6224365234375,460.6224365234375,320.48647054036456,239.71073404947916,1,460.6224365234375,460.6224365234375,320.48647054036456,239.71073404947916,0,640,480,1,640
276,555,245427463512916,245427.463512916,245427.463512916,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.7017822265625,1383.7017822265625,962.40478515625,720.090576171875,1,461.23392740885419,461.23392740885419,320.46826171875,239.69685872395834,1,461.23392740885419,461.23392740885419,320.46826171875,239.69685872395834,0,640,480,1,640
277,557,245427496849083,245427.49684908302,245427.49684908302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1384.583251953125,1384.583251953125,962.3726806640625,720.101806640625,1,461.52775065104169,461.52775065104169,320.45756022135419,239.70060221354166,1,461.52775065104169,461.52775065104169,320.45756022135419,239.70060221354166,0,640,480,1,640
278,559,245427530185291,245427.53018529102,245427.53018529102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1386.6766357421875,1386.6766357421875,962.32928466796875,720.0352783203125,1,462.22554524739581,462.22554524739581,320.44309488932294,239.67842610677084,1,462.22554524739581,462.22554524739581,320.44309488932294,239.67842610677084,0,640,480,1,640
279,561,245427563521500,245427.56352150001,245427.56352150001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1387.1917724609375,1387.1917724609375,962.36456298828125,720.0155029296875,1,462.39725748697919,462.39725748697919,320.45485432942706,239.67183430989584,1,462.39725748697919,462.39725748697919,320.45485432942706,239.67183430989584,0,640,480,1,640
280,563,245427596857666,245427.59685766601,245427.59685766601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1389.4044189453125,1389.4044189453125,962.2940673828125,720.05206298828125,1,463.13480631510419,463.13480631510419,320.43135579427081,239.68402099609375,1,463.13480631510419,463.13480631510419,320.43135579427081,239.68402099609375,0,640,480,1,640
281,565,245427630193916,245427.630193916,245427.630193916,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1390.27099609375,1390.27099609375,962.31158447265625,719.98187255859375,1,463.42366536458331,463.42366536458331,320.43719482421875,239.66062418619791,1,463.42366536458331,463.42366536458331,320.43719482421875,239.66062418619791,0,640,480,1,640
282,567,245427663530041,245427.66353004103,245427.66353004103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1392.0577392578125,1392.0577392578125,962.2869873046875,719.9945068359375,1,464.01924641927081,464.01924641927081,320.42899576822919,239.66483561197916,1,464.01924641927081,464.01924641927081,320.42899576822919,239.66483561197916,0,640,480,1,640
283,569,245427696866250,245427.69686625001,245427.69686625001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1392.9779052734375,1392.9779052734375,962.27960205078125,719.98773193359375,1,464.32596842447919,464.32596842447919,320.42653401692706,239.66257731119791,1,464.32596842447919,464.32596842447919,320.42653401692706,239.66257731119791,0,640,480,1,640
284,571,245427730202375,245427.73020237501,245427.73020237501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1393.362060546875,1393.362060546875,962.26470947265625,720.0301513671875,1,464.45402018229169,464.45402018229169,320.42156982421875,239.67671712239584,1,464.45402018229169,464.45402018229169,320.42156982421875,239.67671712239584,0,640,480,1,640
285,573,245427763538541,245427.76353854101,245427.76353854101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1393.34423828125,1393.34423828125,962.2994384765625,720.0018310546875,1,464.44807942708331,464.44807942708331,320.43314615885419,239.66727701822916,1,464.44807942708331,464.44807942708331,320.43314615885419,239.66727701822916,0,640,480,1,640
286,575,245427796874833,245427.796874833,245427.796874833,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1391.2894287109375,1391.2894287109375,962.27490234375,720.0206298828125,1,463.76314290364581,463.76314290364581,320.42496744791669,239.67354329427084,1,463.76314290364581,463.76314290364581,320.42496744791669,239.67354329427084,0,640,480,1,640
287,577,245427830211000,245427.83021100002,245427.83021100002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1390.795166015625,1390.795166015625,962.27423095703125,720.01287841796875,1,463.598388671875,463.598388671875,320.42474365234375,239.67095947265625,1,463.598388671875,463.598388671875,320.42474365234375,239.67095947265625,0,640,480,1,640
288,579,245427863547125,245427.86354712502,245427.86354712502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1388.323486328125,1388.323486328125,962.29168701171875,720.06341552734375,1,462.77449544270831,462.77449544270831,320.43056233723956,239.68780517578125,1,462.77449544270831,462.77449544270831,320.43056233723956,239.68780517578125,0,640,480,1,640
289,581,245427896883416,245427.89688341602,245427.89688341602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1387.751708984375,1387.751708984375,962.3165283203125,720.06549072265625,1,462.58390299479169,462.58390299479169,320.4388427734375,239.68849690755209,1,462.58390299479169,462.58390299479169,320.4388427734375,239.68849690755209,0,640,480,1,640
290,583,245427930219458,245427.93021945801,245427.93021945801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1385.8487548828125,1385.8487548828125,962.323974609375,720.06787109375,1,461.9495849609375,461.9495849609375,320.44132486979169,239.68929036458334,1,461.9495849609375,461.9495849609375,320.44132486979169,239.68929036458334,0,640,480,1,640
291,585,245427963555666,245427.96355566601,245427.96355566601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1385.0477294921875,1385.0477294921875,962.32037353515625,720.087158203125,1,461.68257649739581,461.68257649739581,320.44012451171875,239.69571940104166,1,461.68257649739581,461.68257649739581,320.44012451171875,239.69571940104166,0,640,480,1,640
292,587,245427996891916,245427.996891916,245427.996891916,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1382.8023681640625,1382.8023681640625,962.37420654296875,720.10260009765625,1,460.93412272135419,460.93412272135419,320.45806884765625,239.70086669921875,1,460.93412272135419,460.93412272135419,320.45806884765625,239.70086669921875,0,640,480,1,640
293,589,245428030228125,245428.03022812502,245428.03022812502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1382.3289794921875,1382.3289794921875,962.35589599609375,720.13671875,1,460.77632649739581,460.77632649739581,320.45196533203125,239.71223958333334,1,460.77632649739581,460.77632649739581,320.45196533203125,239.71223958333334,0,640,480,1,640
294,591,245428063564291,245428.06356429102,245428.06356429102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1380.19970703125,1380.19970703125,962.361328125,720.12286376953125,1,460.06656901041669,460.06656901041669,320.45377604166669,239.70762125651041,1,460.06656901041669,460.06656901041669,320.45377604166669,239.70762125651041,0,640,480,1,640
295,593,245428096900458,245428.09690045801,245428.09690045801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1379.4791259765625,1379.4791259765625,962.42205810546875,720.10321044921875,1,459.82637532552081,459.82637532552081,320.47401936848956,239.70107014973959,1,459.82637532552081,459.82637532552081,320.47401936848956,239.70107014973959,0,640,480,1,640
296,595,245428130236625,245428.130236625,245428.130236625,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1377.4571533203125,1377.4571533203125,962.39068603515625,720.1500244140625,1,459.15238444010419,459.15238444010419,320.46356201171875,239.7166748046875,1,459.15238444010419,459.15238444010419,320.46356201171875,239.7166748046875,0,640,480,1,640
297,597,245428163572875,245428.16357287503,245428.16357287503,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1376.7095947265625,1376.7095947265625,962.45025634765625,720.116943359375,1,458.9031982421875,458.9031982421875,320.48341878255206,239.70564778645834,1,458.9031982421875,458.9031982421875,320.48341878255206,239.70564778645834,0,640,480,1,640
298,599,245428196909041,245428.19690904103,245428.19690904103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1374.6787109375,1374.6787109375,962.45391845703125,720.1142578125,1,458.22623697916669,458.22623697916669,320.48463948567706,239.70475260416666,1,458.22623697916669,458.22623697916669,320.48463948567706,239.70475260416666,0,640,480,1,640
299,601,245428230245166,245428.23024516602,245428.23024516602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1373.910400390625,1373.910400390625,962.4359130859375,720.14996337890625,1,457.97013346354169,457.97013346354169,320.4786376953125,239.71665445963541,1,457.97013346354169,457.97013346354169,320.4786376953125,239.71665445963541,0,640,480,1,640
300,603,245428263581333,245428.26358133301,245428.26358133301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1371.6085205078125,1371.6085205078125,962.51678466796875,720.09552001953125,1,457.20284016927081,457.20284016927081,320.50559488932294,239.69850667317709,1,457.20284016927081,457.20284016927081,320.50559488932294,239.69850667317709,0,640,480,1,640
301,605,245428296917583,245428.29691758301,245428.29691758301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1371.072509765625,1371.072509765625,962.47882080078125,720.10479736328125,1,457.024169921875,457.024169921875,320.49294026692706,239.70159912109375,1,457.024169921875,457.024169921875,320.49294026692706,239.70159912109375,0,640,480,1,640
302,607,245428330253708,245428.330253708,245428.330253708,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1369.0921630859375,1369.0921630859375,962.478759765625,720.11444091796875,1,456.36405436197919,456.36405436197919,320.492919921875,239.70481363932291,1,456.36405436197919,456.36405436197919,320.492919921875,239.70481363932291,0,640,480,1,640
303,609,245428363589916,245428.36358991603,245428.36358991603,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1368.4488525390625,1368.4488525390625,962.5528564453125,720.0341796875,1,456.14961751302081,456.14961751302081,320.51761881510419,239.67805989583334,1,456.14961751302081,456.14961751302081,320.51761881510419,239.67805989583334,0,640,480,1,640
304,611,245428396926041,245428.39692604102,245428.39692604102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1366.099365234375,1366.099365234375,962.544189453125,720.01519775390625,1,455.366455078125,455.366455078125,320.51472981770831,239.67173258463541,1,455.366455078125,455.366455078125,320.51472981770831,239.67173258463541,0,640,480,1,640
305,613,245428430262250,245428.43026225001,245428.43026225001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1365.5693359375,1365.5693359375,962.5496826171875,720.005126953125,1,455.18977864583331,455.18977864583331,320.51656087239581,239.66837565104166,1,455.18977864583331,455.18977864583331,320.51656087239581,239.66837565104166,0,640,480,1,640
306,615,245428463598458,245428.46359845801,245428.46359845801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.6759033203125,1364.6759033203125,962.57635498046875,719.95947265625,1,454.8919677734375,454.8919677734375,320.52545166015625,239.65315755208334,1,454.8919677734375,454.8919677734375,320.52545166015625,239.65315755208334,0,640,480,1,640
307,617,245428496934583,245428.496934583,245428.496934583,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.256103515625,1364.256103515625,962.5914306640625,719.91217041015625,1,454.75203450520831,454.75203450520831,320.53047688802081,239.63739013671875,1,454.75203450520831,454.75203450520831,320.53047688802081,239.63739013671875,0,640,480,1,640
308,619,245428530270791,245428.530270791,245428.530270791,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.1876220703125,1364.1876220703125,962.6585693359375,719.846435546875,1,454.72920735677081,454.72920735677081,320.5528564453125,239.615478515625,1,454.72920735677081,454.72920735677081,320.5528564453125,239.615478515625,0,640,480,1,640
309,621,245428563607000,245428.56360700002,245428.56360700002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.898681640625,1363.898681640625,962.61383056640625,719.77520751953125,1,454.63289388020831,454.63289388020831,320.53794352213544,239.59173583984375,1,454.63289388020831,454.63289388020831,320.53794352213544,239.59173583984375,0,640,480,1,640
310,623,245428596943166,245428.59694316602,245428.59694316602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.6038818359375,1363.6038818359375,962.69342041015625,719.7447509765625,1,454.53462727864581,454.53462727864581,320.56447347005206,239.58158365885416,1,454.53462727864581,454.53462727864581,320.56447347005206,239.58158365885416,0,640,480,1,640
311,625,245428630279375,245428.63027937501,245428.63027937501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.0474853515625,1364.0474853515625,962.6776123046875,719.716064453125,1,454.6824951171875,454.6824951171875,320.5592041015625,239.572021484375,1,454.6824951171875,454.6824951171875,320.5592041015625,239.572021484375,0,640,480,1,640
312,627,245428663615541,245428.66361554101,245428.66361554101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.9403076171875,1363.9403076171875,962.71478271484375,719.6505126953125,1,454.64676920572919,454.64676920572919,320.57159423828125,239.5501708984375,1,454.64676920572919,454.64676920572919,320.57159423828125,239.5501708984375,0,640,480,1,640
313,629,245428696951666,245428.696951666,245428.696951666,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.717041015625,1363.717041015625,962.7911376953125,719.5587158203125,1,454.57234700520831,454.57234700520831,320.5970458984375,239.51957194010416,1,454.57234700520831,454.57234700520831,320.5970458984375,239.51957194010416,0,640,480,1,640
314,631,245428730287791,245428.73028779103,245428.73028779103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.10107421875,1364.10107421875,962.79205322265625,719.55120849609375,1,454.70035807291669,454.70035807291669,320.59735107421875,239.51706949869791,1,454.70035807291669,454.70035807291669,320.59735107421875,239.51706949869791,0,640,480,1,640
315,633,245428763624041,245428.76362404102,245428.76362404102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.6961669921875,1363.6961669921875,962.81329345703125,719.544921875,1,454.56538899739581,454.56538899739581,320.60443115234375,239.51497395833334,1,454.56538899739581,454.56538899739581,320.60443115234375,239.51497395833334,0,640,480,1,640
316,635,245428796960250,245428.79696025001,245428.79696025001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.014892578125,1364.014892578125,962.8348388671875,719.5262451171875,1,454.671630859375,454.671630859375,320.61161295572919,239.50874837239584,1,454.671630859375,454.671630859375,320.61161295572919,239.50874837239584,0,640,480,1,640
317,637,245428830296291,245428.83029629101,245428.83029629101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.8836669921875,1363.8836669921875,962.9111328125,719.48150634765625,1,454.62788899739581,454.62788899739581,320.63704427083331,239.49383544921875,1,454.62788899739581,454.62788899739581,320.63704427083331,239.49383544921875,0,640,480,1,640
318,639,245428863632500,245428.86363250003,245428.86363250003,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.8182373046875,1363.8182373046875,962.87945556640625,719.50006103515625,1,454.6060791015625,454.6060791015625,320.62648518880206,239.50002034505209,1,454.6060791015625,454.6060791015625,320.62648518880206,239.50002034505209,0,640,480,1,640
319,641,245428896968791,245428.89696879103,245428.89696879103,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1363.9344482421875,1363.9344482421875,962.92742919921875,719.462158203125,1,454.64481608072919,454.64481608072919,320.64247639973956,239.48738606770834,1,454.64481608072919,454.64481608072919,320.64247639973956,239.48738606770834,0,640,480,1,640
320,643,245428930304875,245428.93030487502,245428.93030487502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.321533203125,1364.321533203125,962.92791748046875,719.5394287109375,1,454.77384440104169,454.77384440104169,320.64263916015625,239.51314290364584,1,454.77384440104169,454.77384440104169,320.64263916015625,239.51314290364584,0,640,480,1,640
321,645,245428963641083,245428.96364108301,245428.96364108301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1364.440673828125,1364.440673828125,962.944091796875,719.5572509765625,1,454.81355794270831,454.81355794270831,320.64803059895831,239.51908365885416,1,454.81355794270831,454.81355794270831,320.64803059895831,239.51908365885416,0,640,480,1,640
322,647,245428996977125,245428.996977125,245428.996977125,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1365.23291015625,1365.23291015625,962.96307373046875,719.52081298828125,1,455.07763671875,455.07763671875,320.65435791015625,239.50693766276041,1,455.07763671875,455.07763671875,320.65435791015625,239.50693766276041,0,640,480,1,640
323,649,245429030313416,245429.03031341601,245429.03031341601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1365.5662841796875,1365.5662841796875,962.96160888671875,719.5927734375,1,455.18876139322919,455.18876139322919,320.65386962890625,239.53092447916666,1,455.18876139322919,455.18876139322919,320.65386962890625,239.53092447916666,0,640,480,1,640
324,651,245429063649625,245429.06364962502,245429.06364962502,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1366.105224609375,1366.105224609375,962.95501708984375,719.59820556640625,1,455.368408203125,455.368408203125,320.65167236328125,239.53273518880209,1,455.368408203125,455.368408203125,320.65167236328125,239.53273518880209,0,640,480,1,640
325,653,245429096985666,245429.09698566602,245429.09698566602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1366.0367431640625,1366.0367431640625,962.9957275390625,719.61474609375,1,455.3455810546875,455.3455810546875,320.66524251302081,239.53824869791666,1,455.3455810546875,455.3455810546875,320.66524251302081,239.53824869791666,0,640,480,1,640
326,655,245429130321875,245429.13032187501,245429.13032187501,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1366.942138671875,1366.942138671875,962.95648193359375,719.646728515625,1,455.64737955729169,455.64737955729169,320.65216064453125,239.54890950520834,1,455.64737955729169,455.64737955729169,320.65216064453125,239.54890950520834,0,640,480,1,640
327,657,245429163658166,245429.16365816601,245429.16365816601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1367.275634765625,1367.275634765625,962.95819091796875,719.66357421875,1,455.758544921875,455.758544921875,320.65273030598956,239.55452473958334,1,455.758544921875,455.758544921875,320.65273030598956,239.55452473958334,0,640,480,1,640
328,659,245429196994250,245429.19699425003,245429.19699425003,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1368.1571044921875,1368.1571044921875,962.97113037109375,719.7056884765625,1,456.0523681640625,456.0523681640625,320.65704345703125,239.56856282552084,1,456.0523681640625,456.0523681640625,320.65704345703125,239.56856282552084,0,640,480,1,640
329,661,245429230330458,245429.23033045803,245429.23033045803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1368.2791748046875,1368.2791748046875,962.91912841796875,719.69891357421875,1,456.09305826822919,456.09305826822919,320.63970947265625,239.56630452473959,1,456.09305826822919,456.09305826822919,320.63970947265625,239.56630452473959,0,640,480,1,640
330,663,245429263666583,245429.26366658302,245429.26366658302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1370.0599365234375,1370.0599365234375,962.93499755859375,719.70562744140625,1,456.6866455078125,456.6866455078125,320.64499918619794,239.56854248046875,1,456.6866455078125,456.6866455078125,320.64499918619794,239.56854248046875,0,640,480,1,640
331,665,245429297002791,245429.29700279102,245429.29700279102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1370.6019287109375,1370.6019287109375,962.903076171875,719.74957275390625,1,456.8673095703125,456.8673095703125,320.63435872395831,239.58319091796875,1,456.8673095703125,456.8673095703125,320.63435872395831,239.58319091796875,0,640,480,1,640
332,667,245429330339000,245429.33033900001,245429.33033900001,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1371.352294921875,1371.352294921875,962.912353515625,719.75921630859375,1,457.117431640625,457.117431640625,320.637451171875,239.58640543619791,1,457.117431640625,457.117431640625,320.637451171875,239.58640543619791,0,640,480,1,640
333,669,245429363675166,245429.36367516601,245429.36367516601,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1371.8824462890625,1371.8824462890625,962.8818359375,719.75537109375,1,457.29414876302081,457.29414876302081,320.62727864583331,239.58512369791666,1,457.29414876302081,457.29414876302081,320.62727864583331,239.58512369791666,0,640,480,1,640
334,671,245429397011208,245429.39701120803,245429.39701120803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1373.26123046875,1373.26123046875,962.8446044921875,719.8046875,1,457.75374348958331,457.75374348958331,320.6148681640625,239.6015625,1,457.75374348958331,457.75374348958331,320.6148681640625,239.6015625,0,640,480,1,640
335,673,245429430347500,245429.43034750002,245429.43034750002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1373.9638671875,1373.9638671875,962.85955810546875,719.7803955078125,1,457.98795572916669,457.98795572916669,320.61985270182294,239.59346516927084,1,457.98795572916669,457.98795572916669,320.61985270182294,239.59346516927084,0,640,480,1,640
336,675,245429463683666,245429.46368366602,245429.46368366602,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1375.146240234375,1375.146240234375,962.80230712890625,719.78485107421875,1,458.382080078125,458.382080078125,320.60076904296875,239.59495035807291,1,458.382080078125,458.382080078125,320.60076904296875,239.59495035807291,0,640,480,1,640
337,677,245429497019833,245429.49701983301,245429.49701983301,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1375.5928955078125,1375.5928955078125,962.7972412109375,719.80096435546875,1,458.53096516927081,458.53096516927081,320.59908040364581,239.60032145182291,1,458.53096516927081,458.53096516927081,320.59908040364581,239.60032145182291,0,640,480,1,640
338,679,245429530355958,245429.53035595801,245429.53035595801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1376.8226318359375,1376.8226318359375,962.83306884765625,719.7572021484375,1,458.94087727864581,458.94087727864581,320.61102294921875,239.58573404947916,1,458.94087727864581,458.94087727864581,320.61102294921875,239.58573404947916,0,640,480,1,640
339,681,245429563692083,245429.56369208303,245429.56369208303,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1377.2218017578125,1377.2218017578125,962.7991943359375,719.83489990234375,1,459.07393391927081,459.07393391927081,320.5997314453125,239.61163330078125,1,459.07393391927081,459.07393391927081,320.5997314453125,239.61163330078125,0,640,480,1,640
340,683,245429597028250,245429.59702825002,245429.59702825002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1378.68701171875,1378.68701171875,962.73779296875,719.83770751953125,1,459.56233723958331,459.56233723958331,320.57926432291669,239.61256917317709,1,459.56233723958331,459.56233723958331,320.57926432291669,239.61256917317709,0,640,480,1,640
341,685,245429630364500,245429.63036450002,245429.63036450002,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1378.7493896484375,1378.7493896484375,962.76751708984375,719.80169677734375,1,459.5831298828125,459.5831298828125,320.58917236328125,239.60056559244791,1,459.5831298828125,459.5831298828125,320.58917236328125,239.60056559244791,0,640,480,1,640
342,687,245429663700541,245429.66370054102,245429.66370054102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1380.208740234375,1380.208740234375,962.75244140625,719.8258056640625,1,460.069580078125,460.069580078125,320.58414713541669,239.60860188802084,1,460.069580078125,460.069580078125,320.58414713541669,239.60860188802084,0,640,480,1,640
343,689,245429697036750,245429.69703675,245429.69703675,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1380.7833251953125,1380.7833251953125,962.70928955078125,719.82720947265625,1,460.2611083984375,460.2611083984375,320.56976318359375,239.60906982421875,1,460.2611083984375,460.2611083984375,320.56976318359375,239.60906982421875,0,640,480,1,640
344,691,245429730372958,245429.730372958,245429.730372958,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1380.8726806640625,1380.8726806640625,962.75634765625,719.8052978515625,1,460.2908935546875,460.2908935546875,320.58544921875,239.60176595052084,1,460.2908935546875,460.2908935546875,320.58544921875,239.60176595052084,0,640,480,1,640
345,693,245429763709166,245429.76370916603,245429.76370916603,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1381.1883544921875,1381.1883544921875,962.72552490234375,719.81060791015625,1,460.3961181640625,460.3961181640625,320.57517496744794,239.60353597005209,1,460.3961181640625,460.3961181640625,320.57517496744794,239.60353597005209,0,640,480,1,640
346,695,245429797045291,245429.79704529102,245429.79704529102,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1381.7005615234375,1381.7005615234375,962.7413330078125,719.79803466796875,1,460.56685384114581,460.56685384114581,320.5804443359375,239.59934488932291,1,460.56685384114581,460.56685384114581,320.5804443359375,239.59934488932291,0,640,480,1,640
347,697,245429830381458,245429.83038145801,245429.83038145801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1381.8583984375,1381.8583984375,962.72930908203125,719.85650634765625,1,460.61946614583331,460.61946614583331,320.57643636067706,239.61883544921875,1,460.61946614583331,460.61946614583331,320.57643636067706,239.61883544921875,0,640,480,1,640
348,699,245429863717541,245429.86371754101,245429.86371754101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1381.9150390625,1381.9150390625,962.71795654296875,719.910400390625,1,460.63834635416669,460.63834635416669,320.57265218098956,239.63680013020834,1,460.63834635416669,460.63834635416669,320.57265218098956,239.63680013020834,0,640,480,1,640
349,701,245429897053791,245429.89705379101,245429.89705379101,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1382.4599609375,1382.4599609375,962.74151611328125,719.781982421875,1,460.81998697916669,460.81998697916669,320.58050537109375,239.593994140625,1,460.81998697916669,460.81998697916669,320.58050537109375,239.593994140625,0,640,480,1,640
350,703,245429930389958,245429.93038995803,245429.93038995803,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1382.60595703125,1382.60595703125,962.7117919921875,719.91888427734375,1,460.86865234375,460.86865234375,320.57059733072919,239.63962809244791,1,460.86865234375,460.86865234375,320.57059733072919,239.63962809244791,0,640,480,1,640
351,705,245429963726083,245429.96372608302,245429.96372608302,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.0079345703125,1383.0079345703125,962.7119140625,719.96466064453125,1,461.00264485677081,461.00264485677081,320.57063802083331,239.65488688151041,1,461.00264485677081,461.00264485677081,320.57063802083331,239.65488688151041,0,640,480,1,640
352,707,245429997062208,245429.99706220801,245429.99706220801,0.0090090090090090089,0.0090090090090090089,0,attached,per_frame,1383.076416015625,1383.076416015625,962.74993896484375,719.890625,1,461.02547200520831,461.02547200520831,320.58331298828125,239.63020833333334,1,461.02547200520831,461.02547200520831,320.58331298828125,239.63020833333334,0,640,480,1,640
