timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073702322208, 2.031165676985671655e-03, 2.838788088939197228e-03, -1.381364669957617971e-04, 5.516538415364571346e-01, -3.269781376544598356e-02, -2.334047854003588190e-02, 8.331051039061949659e-01, -3.399090190199173262e-03, -1.363075753480886068e-02, -9.377550363654746195e-04, -1.611303914892345604e-02, 4.181507407045256808e-02, -9.849826914308325992e-03, -1.409234522513961013e-03, -7.373268425355525291e-02, -3.231747391114868362e-02, 
5073718990416, 2.604195133275412095e-03, 3.369002652191740131e-03, -2.488814132851288347e-04, 5.527539530777628718e-01, -3.430620030849649421e-02, -2.461348752346418159e-02, 8.322741905221090475e-01, 1.032781667065541670e-03, -1.540237492911011863e-02, -2.257615041054737010e-03, -1.714503909436614071e-02, 4.260529203916783858e-02, -1.004050189007543205e-02, -1.924032561865052747e-03, -8.526161868126864996e-02, -3.603470154429626315e-02, 
5073735658708, 3.027446920377990444e-03, 3.630227004129232306e-03, -3.297399008655704095e-04, 5.537469801059817787e-01, -3.461619001469425777e-02, -2.534146019525428811e-02, 8.315791073659465349e-01, 6.147870669815058177e-03, -1.687557781385000052e-02, -1.996372496169040046e-03, -1.799763437749505104e-02, 4.406254639124650152e-02, -1.017985077318500978e-02, -2.439163149234539925e-03, -9.535100059584764032e-02, -3.858815826418969530e-02, 
5073752327000, 3.324769665450425654e-03, 3.757088952577206358e-03, -2.264939196108340985e-04, 5.544135969092807148e-01, -3.368548934718994942e-02, -2.578458844126157654e-02, 8.311594349873365761e-01, 1.070738006041587614e-02, -1.866214319988077422e-02, 2.180413438933367920e-03, -1.842292180081518335e-02, 4.565591150170834195e-02, -9.731966732141987542e-03, -2.787102808854212844e-03, -1.078571089285052936e-01, -4.187648712021329461e-02, 
5073768995166, 3.499300587115573933e-03, 3.431510335118135961e-03, -1.301821763357887524e-04, 5.553946945775242172e-01, -3.329644600340110616e-02, -2.597197711458807887e-02, 8.305140193419017214e-01, 1.083909285773457243e-02, -2.355663734897080544e-02, 2.841234045061446969e-03, -1.831575634610885586e-02, 4.582246546183223190e-02, -9.431406870194974923e-03, -2.627531479364038271e-03, -1.088618674358090843e-01, -4.243589484472923973e-02, 
5073785663541, 3.705266319665787358e-03, 3.066773885370962377e-03, -1.027528022933501918e-05, 5.564687875459030098e-01, -3.319193539624349515e-02, -2.635534994415900459e-02, 8.297868277100842738e-01, 9.780110131315076713e-03, -2.830541332809093438e-02, 2.752718563115196318e-03, -1.812012428129124164e-02, 4.596489574117437055e-02, -9.197114354485544374e-03, -2.163712363413570865e-03, -1.097643239222471784e-01, -4.345733003527067068e-02, 
5073802331666, 4.691686987513217499e-03, 3.076287650200855428e-03, 7.326518649575285234e-04, 5.569020145162902891e-01, -3.296092914445235972e-02, -2.692914669992464358e-02, 8.294869163739991835e-01, 1.004382624331260493e-02, -2.805350417992210146e-02, 8.530790701758664968e-03, -1.655046771401559938e-02, 4.409223204828913861e-02, -6.137506226155699240e-03, 2.221247704038090283e-04, -1.210817699205573583e-01, -5.024665712008138246e-02, 
5073818999916, 5.108878482562951261e-03, 2.839792275961315702e-03, 1.090173186559166389e-03, 5.571314893897932885e-01, -3.329384069771439830e-02, -2.764479328997076352e-02, 8.292959598996372250e-01, 1.254074213594499713e-02, -2.381306960211677926e-02, 1.371490056895624358e-02, -1.630841904834672007e-02, 4.360982240634626861e-02, -5.701598949545768832e-03, 1.772961076976854343e-03, -1.268550853731993389e-01, -5.183256159194473550e-02, 
5073835668208, 5.219544202631460662e-03, 2.523613423439977597e-03, 1.327624274384675909e-03, 5.568731553658856637e-01, -3.347831109905968078e-02, -2.795470672185112332e-02, 8.294516416831616556e-01, 1.497459105189765001e-02, -1.902857276581324669e-02, 1.857764174006545921e-02, -1.613576752463542416e-02, 4.321107059291046798e-02, -5.577983386891798880e-03, 1.768222070200667611e-03, -1.263013424938436713e-01, -5.115681628475512999e-02, 
5073852336500, 5.138932539097093057e-03, 2.701297768177132654e-03, 1.430569654981853501e-03, 5.560231954717249625e-01, -3.217855737732630561e-02, -2.764064451066775355e-02, 8.300835748968659056e-01, 2.047043583090586011e-02, -1.472984364089057266e-02, 2.298664998326193504e-02, -1.541230655960686320e-02, 4.072885398709363142e-02, -2.875331031396437167e-03, -9.846791839709259728e-04, -1.191555663504004631e-01, -4.371317745207413397e-02, 
