#t_ns(== cam0/data.csv),fx,fy,cx,cy
401399941708,1363.8599853515625,1363.8599853515625,963.790283203125,720.5442504882812
401416609750,1363.8779296875,1363.8779296875,963.7576904296875,720.5611572265625
401433277750,1363.9017333984375,1363.9017333984375,963.7034301757812,720.5445556640625
401449945666,1364.33935546875,1364.33935546875,963.683837890625,720.5405883789062
401466613708,1364.4525146484375,1364.4525146484375,963.7326049804688,720.4696655273438
401483281791,1364.4822998046875,1364.4822998046875,963.6805419921875,720.4414672851562
401499949833,1364.3543701171875,1364.3543701171875,963.6876831054688,720.4549560546875
401516617875,1365.3101806640625,1365.3101806640625,963.68359375,720.4801635742188
401533286000,1365.6527099609375,1365.6527099609375,963.6707153320312,720.4588623046875
401549954000,1366.14990234375,1366.14990234375,963.6149291992188,720.453857421875
401566621750,1366.1976318359375,1366.1976318359375,963.6294555664062,720.4634399414062
401583289916,1367.0225830078125,1367.0225830078125,963.62646484375,720.4680786132812
401599957958,1367.1951904296875,1367.1951904296875,963.616455078125,720.4873046875
401616626000,1368.109375,1368.109375,963.6256103515625,720.4935913085938
401633294083,1368.3775634765625,1368.3775634765625,963.62939453125,720.4979858398438
401649962041,1369.2440185546875,1369.2440185546875,963.6384887695312,720.4888916015625
401666630208,1369.3660888671875,1369.3660888671875,963.6757202148438,720.48876953125
401683298125,1370.324951171875,1370.324951171875,963.6812133789062,720.5364990234375
401699966208,1370.622802734375,1370.622802734375,963.6895141601562,720.5464477539062
401716634125,1371.0992431640625,1371.0992431640625,963.69384765625,720.5269165039062
401733302208,1371.197509765625,1371.197509765625,963.7023315429688,720.5303344726562
401749970166,1372.072998046875,1372.072998046875,963.7164916992188,720.5775756835938
401766638208,1372.224853515625,1372.224853515625,963.7216796875,720.6336669921875
401783306333,1373.1986083984375,1373.1986083984375,963.7344360351562,720.6051025390625
401799974333,1373.4459228515625,1373.4459228515625,963.7705078125,720.6121826171875
401816642375,1373.9251708984375,1373.9251708984375,963.7798461914062,720.6048583984375
401833310375,1373.9342041015625,1373.9342041015625,963.7724609375,720.6046752929688
401849978458,1374.7828369140625,1374.7828369140625,963.8023071289062,720.662109375
401866646500,1375.07470703125,1375.07470703125,963.8017578125,720.7107543945312
401883314375,1375.542236328125,1375.542236328125,963.7919921875,720.7099609375
401899982458,1375.6702880859375,1375.6702880859375,963.7935180664062,720.71875
401916650416,1376.054443359375,1376.054443359375,963.8033447265625,720.687255859375
401933318541,1376.048583984375,1376.048583984375,963.8104858398438,720.7012939453125
401949986583,1376.536865234375,1376.536865234375,963.8150634765625,720.7848510742188
401966654583,1376.623291015625,1376.623291015625,963.8211669921875,720.7628173828125
401983322666,1377.135498046875,1377.135498046875,963.811279296875,720.7621459960938
401999990541,1377.3140869140625,1377.3140869140625,963.8349609375,720.7711791992188
402016658500,1377.674560546875,1377.674560546875,963.849609375,720.7607421875
402033326625,1377.707275390625,1377.707275390625,963.839599609375,720.7733154296875
402049994708,1378.2283935546875,1378.2283935546875,963.8214111328125,720.8241577148438
402066662708,1378.4071044921875,1378.4071044921875,963.7988891601562,720.869140625
402083330708,1378.4993896484375,1378.4993896484375,963.817138671875,720.86767578125
402099998750,1378.5439453125,1378.5439453125,963.8168334960938,720.822265625
402116666791,1378.4278564453125,1378.4278564453125,963.7753295898438,720.8744506835938
402133334875,1378.344482421875,1378.344482421875,963.7796020507812,720.8861694335938
402150002791,1378.850830078125,1378.850830078125,963.769775390625,720.90185546875
402166670750,1379.05029296875,1379.05029296875,963.7826538085938,720.9000244140625
402183338833,1379.52978515625,1379.52978515625,963.7947998046875,720.9120483398438
402200006833,1379.5623779296875,1379.5623779296875,963.7546997070312,720.9009399414062
402216674875,1379.9197998046875,1379.9197998046875,963.7408447265625,720.916748046875
402233342958,1379.9912109375,1379.9912109375,963.7283935546875,720.9584350585938
402250011125,1380.4407958984375,1380.4407958984375,963.7005004882812,721.0299072265625
402266679000,1380.7178955078125,1380.7178955078125,963.671875,721.028564453125
402283346916,1380.756591796875,1380.756591796875,963.664794921875,720.9776611328125
402300015083,1380.699951171875,1380.699951171875,963.6810913085938,720.97216796875
402316683000,1381.119873046875,1381.119873046875,963.6409912109375,721.02734375
402333350916,1381.1378173828125,1381.1378173828125,963.6489868164062,721.0415649414062
402350019041,1381.10498046875,1381.10498046875,963.6512451171875,721.060546875
402366687041,1381.170654296875,1381.170654296875,963.6128540039062,721.0604858398438
402383355250,1381.7630615234375,1381.7630615234375,963.606689453125,721.0808715820312
402400023125,1381.8316650390625,1381.8316650390625,963.568115234375,721.08447265625
