#t_ns(== cam0/data.csv),fx,fy,cx,cy
5095412877208,1346.0819091796875,1346.0819091796875,964.643798828125,718.7625122070312
5095429545083,1348.157470703125,1348.157470703125,964.6624755859375,718.7429809570312
5095446213166,1348.89892578125,1348.89892578125,964.6865844726562,718.7203369140625
5095462881208,1350.82275390625,1350.82275390625,964.6588745117188,718.756103515625
5095479549166,1351.4630126953125,1351.4630126953125,964.6270751953125,718.7755737304688
5095496217291,1353.54443359375,1353.54443359375,964.6451416015625,718.7680053710938
5095512885291,1354.2711181640625,1354.2711181640625,964.6300048828125,718.8106079101562
5095529553375,1358.42822265625,1358.42822265625,964.5624389648438,718.8386840820312
5095546221375,1359.9290771484375,1359.9290771484375,964.5767211914062,718.8095703125
5095562889458,1359.9857177734375,1359.9857177734375,964.599609375,718.8206787109375
5095579557541,1359.8487548828125,1359.8487548828125,964.5040893554688,718.8348388671875
5095596225583,1353.380615234375,1353.380615234375,964.5260620117188,718.89599609375
5095612893458,1351.13232421875,1351.13232421875,964.5169067382812,718.8683471679688
5095629561541,1351.12939453125,1351.12939453125,964.4815063476562,718.870361328125
5095646229625,1351.1353759765625,1351.1353759765625,964.4757690429688,718.8466796875
5095662897625,1351.090576171875,1351.090576171875,964.4850463867188,718.8681030273438
5095679565750,1351.0400390625,1351.0400390625,964.4844360351562,718.89208984375
5095696233791,1351.052001953125,1351.052001953125,964.4169921875,718.8819580078125
5095712901708,1351.162109375,1351.162109375,964.4190063476562,718.8790283203125
5095729569750,1351.200927734375,1351.200927734375,964.3930053710938,718.856689453125
5095746237791,1351.111572265625,1351.111572265625,964.4285888671875,718.85888671875
5095762905875,1351.0638427734375,1351.0638427734375,964.3801879882812,718.8893432617188
5095779573916,1351.052001953125,1351.052001953125,964.3871459960938,718.9046020507812
5095796241833,1350.9833984375,1350.9833984375,964.3869018554688,718.9078369140625
5095812909916,1351.0133056640625,1351.0133056640625,964.3670043945312,718.921630859375
5095829577916,1351.1025390625,1351.1025390625,964.373291015625,718.95654296875
5095846246000,1351.1353759765625,1351.1353759765625,964.3599243164062,718.97509765625
5095862914041,1351.081787109375,1351.081787109375,964.360595703125,718.9954833984375
5095879582125,1350.9627685546875,1350.9627685546875,964.38525390625,718.9722900390625
5095896250000,1350.9776611328125,1350.9776611328125,964.3697509765625,718.9979858398438
5095912918083,1351.0162353515625,1351.0162353515625,964.3784790039062,719.044189453125
5095929586166,1353.130615234375,1353.130615234375,964.40771484375,719.0375366210938
5095946254208,1353.9822998046875,1353.9822998046875,964.4155883789062,719.029052734375
5095962922250,1356.0191650390625,1356.0191650390625,964.4071655273438,719.0521240234375
5095979590333,1356.7724609375,1356.7724609375,964.4530029296875,719.0770874023438
5095996258291,1358.9075927734375,1358.9075927734375,964.4927368164062,719.0474243164062
5096012926291,1359.282958984375,1359.282958984375,964.4780883789062,719.05810546875
5096029594333,1361.424072265625,1361.424072265625,964.5519409179688,719.05712890625
5096046262458,1362.120849609375,1362.120849609375,964.5294189453125,719.1126708984375
5096062930416,1363.4072265625,1363.4072265625,964.5310668945312,719.1583862304688
5096079598416,1363.9075927734375,1363.9075927734375,964.5570678710938,719.1507568359375
5096096266416,1363.9224853515625,1363.9224853515625,964.5667114257812,719.1649169921875
5096112934458,1363.9105224609375,1363.9105224609375,964.6234741210938,719.17919921875
5096129602541,1363.839111328125,1363.839111328125,964.6370239257812,719.1817016601562
5096146270541,1363.749755859375,1363.749755859375,964.681640625,719.1887817382812
5096162938666,1363.73193359375,1363.73193359375,964.6809692382812,719.1963500976562
5096179606583,1363.8450927734375,1363.8450927734375,964.6665649414062,719.2183837890625
5096196274541,1363.8956298828125,1363.8956298828125,964.7067260742188,719.2610473632812
5096212942666,1363.9075927734375,1363.9075927734375,964.6905517578125,719.2387084960938
5096229610708,1363.8629150390625,1363.8629150390625,964.75048828125,719.22021484375
5096246278791,1363.8212890625,1363.8212890625,964.7425537109375,719.20361328125
5096262946791,1364.2261962890625,1364.2261962890625,964.805908203125,719.2196655273438
5096279614750,1364.375244140625,1364.375244140625,964.8291625976562,719.2192993164062
5096296282833,1364.7889404296875,1364.7889404296875,964.8451538085938,719.2593994140625
5096312950833,1364.87548828125,1364.87548828125,964.8721923828125,719.26318359375
5096329618958,1365.345947265625,1365.345947265625,964.8837280273438,719.2655029296875
5096346287000,1365.578125,1365.578125,964.9148559570312,719.2644653320312
5096362950375,1365.9921875,1365.9921875,964.9146728515625,719.2681884765625
5096379622958,1366.0577392578125,1366.0577392578125,964.9274291992188,719.2528076171875
5096396291000,1366.0577392578125,1366.0577392578125,964.9278564453125,719.2621459960938
5096412959125,1366.102294921875,1366.102294921875,964.9862060546875,719.2769165039062
5096429627166,1366.5638427734375,1366.5638427734375,964.9612426757812,719.28564453125
5096446295208,1366.775390625,1366.775390625,964.9546508789062,719.2528686523438
5096462963041,1367.183349609375,1367.183349609375,964.9559936523438,719.2943115234375
5096479631166,1367.29638671875,1367.29638671875,964.9560546875,719.2996826171875
5096496299208,1367.332275390625,1367.332275390625,964.9763793945312,719.30615234375
5096512967208,1367.3828125,1367.3828125,965.0013427734375,719.291259765625
